11204,11204,11204,11204,11204,11204,11204,11204,11209,11204,11204,11209,11203,11204,11209,11203,11204,11209,11203,11204,11209,11203,11204,11209,11624,11204,11209,11203,11204,11209,11203,11204,11209,11234,11235,11236,11203,11204,11638,11203,11204,11209,11203,11204,11209,11200,11200,11200,11200,11204,11209,11203,11204,11209,11203,11204,11209,11200,11204,11204,11204,11204,11204,11204,11204,11204,11204,11204,11204,11204,11204,11204,11209,11274,11275,11276,11276,11677,11276,11277,11276,11276,11678,11277,11277,11276,11277,11510,11276,11276,11277,11277,11276,11276,11276,11276,11297,11298,11298,11298,11301,11276,11276,11279,11279,11279,11276,11276,11276,11276,11276,11276,11712,11713,11276,11276,11276,11276,11319,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11135,11136,11136,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11375,11140,11139,11139,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11139,11139,11140,11140,11140,11140,11140,11140,11140,11140,11140,11786,11787,11788,11140,11140,11140,11140,11140,11140,11140,11197,11198,11140,11799
11200,11200,11200,11200,11200,11200,11200,11200,11200,11203,11204,11209,11203,11204,11209,11203,11204,11209,11203,11204,11209,11203,11204,11209,11203,11204,11209,11203,11204,11209,11203,11204,11209,11833,11834,11835,11203,11204,11209,11203,11204,11209,11203,11204,11209,11203,11204,11209,11203,11204,11209,11203,11204,11209,11203,11204,11209,11200,11204,11204,11204,11204,11204,11204,11204,11204,11204,11204,11204,11209,11200,11200,11200,11474,11475,11276,11276,11276,11276,11277,11277,11277,11277,11276,11277,11277,11277,11276,11276,11276,11276,11277,11276,11276,11276,11276,11297,11298,11298,11298,11301,11277,11276,11277,11678,11276,11678,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11319,11128,11128,11128,11128,11326,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11135,11136,11936,11937,11136,11140,11140,11140,11375,11140,11140,11140,11140,11140,11375,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11139,11140,11140,11140,11140,11140,11144,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11986,11987,11988,11140,11140,11140,11140,11140,11140,11197,11397,11398,11198,11999
12000,12001,12001,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,12058,11274,11275,11274,11275,11274,11275,11274,11275,11274,11275,11274,11275,11274,11275,11274,12074,11276,11276,11277,11277,11276,11678,11276,11277,11678,11276,11277,11277,11276,11277,11277,11277,11277,11276,11276,11276,11276,11297,11298,11298,11298,11301,11277,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11319,11128,11128,11128,11128,11326,11128,11128,11128,11128,11128,11128,11128,11128,11125,11128,11135,11136,11136,12137,11136,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,12156,12157,12158,11140,11140,11140,11140,11140,11140,11140,12157,12158,12159,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,12157,12158,12159,12186,12187,12188,12189,11140,11140,11140,11140,11140,11190,11597,11598,11191,12199
12200,12200,12201,11200,11200,11200,11200,11200,11200,11200,11200,12211,12212,12213,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,12212,12213,12214,11200,11200,11200,11200,11200,11200,11200,11200,11200,12242,12243,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11269,11474,11475,11474,11475,11474,11475,11474,11475,11474,11475,11474,11475,11474,11475,11474,11475,11276,11277,11277,11276,11276,11276,11276,11277,11276,11276,11277,11277,11277,11277,11277,11277,11277,11276,11277,11276,11276,11297,11298,11298,11298,11301,11277,11277,11276,11678,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11319,11128,11128,11128,11128,11128,11128,11128,11125,11128,11128,11128,11128,11128,11128,11128,11135,11136,11136,11136,11139,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11197,11198,11140,11140,11140,11140,11140,12356,12357,12358,11140,11140,11140,11140,11140,11140,11140,12357,12358,12359,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,12357,12358,12359,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11197,11198,11140,12399
12400,12401,12401,11200,11200,11200,11200,11200,11200,11200,11200,12411,11298,12413,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,12412,11298,12414,11200,11200,11200,11200,11200,11200,11200,11200,11200,12442,12443,11200,11200,11200,11200,11200,12449,11200,11200,11200,11200,11200,11200,11200,11200,11269,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11277,11276,11678,11276,11276,11276,11277,11277,11277,11277,11276,11276,11277,11277,11277,11277,11277,11277,11276,11276,11297,11298,11298,11298,11301,11277,11277,11277,11277,11276,11276,11276,11276,11678,11276,11276,11276,11276,11276,11276,11276,11276,11319,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11326,11128,11128,11128,11135,12535,11138,11136,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11190,11191,11140,11140,11140,11140,11140,12556,12557,12558,11140,11140,11140,11140,11140,11140,11140,12557,12558,12559,11140,11140,11140,11140,11140,11140,11140,11375,11140,11140,11140,11140,11140,11140,12557,12558,12559,11140,11140,11140,11140,11140,11140,11140,11140,11140,11197,11397,11398,11198,12000
12001,12002,12001,11200,11200,11200,11200,11200,11200,11200,12450,12611,12612,12613,12614,12615,12615,12615,11200,11200,11200,11200,12243,12623,11200,11200,11200,11200,11200,11200,12612,12613,12614,12615,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,12655,11200,11200,11269,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,12695,11298,11298,11298,11298,11301,11277,11276,11276,11277,11276,11678,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11319,11128,11128,11128,11128,11128,11128,12725,11128,11128,11128,11125,11128,11128,11128,11128,11135,11136,11136,11136,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11538,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11375,11140,11140,11140,11375,12777,11140,11140,11140,11140,11140,11140,12784,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11190,11597,11598,11191,12200
12201,12200,12201,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,12615,11200,11200,12450,11200,11200,11200,11200,12821,12443,12444,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,12450,11200,11200,11200,11200,11200,11200,12450,11200,11200,11200,11200,11269,11276,11276,11276,11276,12696,12864,12865,12865,12865,12865,12865,12865,12865,12865,12865,12865,12865,12865,12865,12865,12865,12865,12865,12865,12865,12865,12865,12865,12865,12865,12865,12865,12865,12865,12865,12865,11298,11298,11298,11298,11298,12900,11277,11678,11276,11277,11678,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11319,11128,11128,11128,11128,12726,11128,11128,11128,11128,11128,11128,11326,11128,11128,11128,11135,11136,11136,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11139,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11197,11198,11140,12400
12401,12402,12401,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,12615,12615,11200,12450,11200,11200,11200,11200,11200,12822,12822,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,12243,12244,11200,11200,11200,11200,11200,11200,11269,11276,11276,11276,11276,11297,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11301,11276,11277,11277,11277,11277,11276,11276,11276,11276,11276,11276,12865,12865,12865,13114,11276,11276,11276,11319,11128,11125,11128,11128,11327,11327,11128,11327,11128,11128,11128,11128,11128,11128,11128,11135,11136,11136,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,13148,13149,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,12157,12158,12159,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11197,11397,11398,11198,12000
12001,12002,12001,11200,11200,11200,11200,11200,11200,11200,13210,11200,11200,11200,12615,11200,12615,11200,12212,12213,12214,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,12443,12444,11200,11200,11200,11200,11200,11200,11269,11276,11276,11276,11276,11297,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,12865,12865,12865,12865,12865,12865,12865,12865,12865,12865,12865,11298,11298,11298,11301,11276,11276,11276,11319,11128,11128,11128,11128,11326,11128,12726,11327,11128,11128,11128,11128,11128,11128,11128,11135,11136,11136,11140,11341,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,13149,11140,11140,11140,11140,12778,11140,11140,11140,13358,13359,13360,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,12357,12358,12359,11140,11140,11140,11140,11140,11144,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11190,11597,11598,11191,12200
12201,12200,12201,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,13415,12244,11200,12412,11298,12414,11200,11200,11200,12822,12212,12213,12214,11200,12243,12244,11200,11200,11200,11200,11200,11200,11200,11200,12243,12244,11200,11200,11200,11200,11200,11200,12450,11200,11200,11200,11200,12212,12213,12214,11200,11200,11200,11269,11276,11276,11276,11276,11297,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11301,11276,11276,11276,11319,11128,11128,11128,11128,11128,11128,11327,11128,11128,11128,11128,11128,11128,11128,11128,11135,11136,12138,11136,11341,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11375,11140,11140,11140,11140,11140,11140,11140,12557,12558,12559,11140,11140,11140,11140,11140,11140,11140,11140,11144,11140,11140,11140,11140,11140,11140,11144,11144,11140,11140,11140,11140,11140,11197,11198,11140,12400
12401,12402,12401,11200,11200,12615,11200,11200,11200,12450,11200,11200,11200,12615,12615,12443,12444,12615,12612,12613,12614,11200,11200,11200,11200,12412,11298,12414,11200,12443,12444,11200,11200,11200,11200,11200,11200,11200,11200,12443,12444,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,12412,11298,12414,11200,11200,11200,11269,11276,11276,11276,11276,11297,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,13712,13713,12901,11276,11276,11276,11319,11128,11128,11128,11128,11128,11128,11327,11128,11128,11128,11128,11128,11128,11128,11128,11135,11136,11136,11136,11341,11140,11140,11140,11140,11140,13149,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11197,11397,11398,11198,12000
12001,12002,12001,11200,11200,12615,11200,11200,11200,11200,11200,11200,12615,12615,11200,11200,11200,12656,11200,12615,11200,11200,11200,11200,11200,12612,12613,12614,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,12612,12613,12614,11200,11200,11200,11269,11276,11276,11276,11276,11297,11298,11298,11298,11298,13713,13713,13713,13713,13713,13713,13713,13713,13713,13713,13713,13713,13713,13713,13713,13713,13713,13713,13713,13713,13713,13713,13713,13713,13713,13713,13713,13713,13713,13713,13713,13713,13713,13713,13713,13713,13713,13713,13713,13713,13713,13713,13713,13713,11276,11276,11276,11276,11276,11276,11319,11128,11128,11128,11128,11128,11128,11128,11125,11128,11128,11128,11125,11128,11128,11128,11135,11136,11136,11136,11341,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11375,11140,11140,11538,11140,11140,11140,11140,11140,11140,11139,11375,11140,11140,11139,11375,11140,11139,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11190,11597,11598,11191,12200
12201,12200,12201,11200,11200,12615,11200,11200,11200,11200,11200,12615,11200,11200,11200,11200,11200,11200,11200,11200,12615,12615,12615,12615,12615,12615,12615,11200,11200,11200,11200,11200,11200,11200,11200,11200,12822,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,12615,12615,11200,11200,11200,11200,11200,12450,11200,12656,11269,11276,11276,11276,11276,14063,13713,13713,13713,12901,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11276,11319,12726,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11135,11136,11140,11341,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,13149,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,12785,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11197,11198,11140,12400
12401,12402,12401,11200,11200,12615,12450,11200,11200,11200,12615,11200,11200,12450,12615,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,12615,12615,12615,12615,12615,12615,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,12615,12615,13211,13211,11200,12615,12615,11200,11200,11200,11200,11200,11200,12059,11298,11298,11298,11298,11298,11298,11298,11298,11298,14269,14270,11298,11298,14273,14274,14275,14275,14275,14275,14275,14275,14275,14275,14275,14275,14275,14275,14275,14275,14275,14275,14275,14275,14275,14275,14275,14275,14275,14275,14275,14275,14275,14275,14275,14275,14275,14275,14275,14275,14275,14275,14275,14275,14275,14275,14275,14275,14275,14318,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,14329,14330,14331,14331,14331,14331,11136,11341,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11375,11140,11140,11140,11140,11140,11140,13149,11140,11140,11140,11140,11140,11144,11140,11140,11140,11140,11140,11197,11397,11398,11198,12000
12001,12002,12001,11200,11200,12615,11200,11200,12615,12615,11200,11200,11200,11200,11200,12615,12822,11200,11200,11200,11200,11200,11200,12822,12615,12822,11200,11200,11200,11200,11200,11200,12615,12615,12822,12615,12615,12615,12615,11200,11200,11200,11200,12243,12624,12615,11200,11200,11200,12615,11200,12615,12615,11200,11200,11200,11200,11200,11200,11200,11298,11298,11298,11298,11298,11298,11298,11298,11298,14469,14470,11298,14472,14473,11128,11128,11128,11128,11128,11128,11128,11128,11326,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11125,11128,11128,11128,11128,11128,11128,11135,11136,11136,11136,11140,11136,11140,11341,11140,11538,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11144,11140,11140,11140,11140,11140,12157,12158,12159,11140,11144,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11190,11597,11598,11191,12200
12201,12200,12201,11200,11200,11200,12615,12615,12450,11200,13211,11200,11200,11200,13211,11200,12615,11200,11200,11200,12615,12615,12615,12615,12615,12615,12615,12615,12615,12615,12615,11200,11200,11200,11200,11200,11200,11200,12615,11200,11200,11200,11200,12443,12444,11200,11200,11200,11200,13211,12615,11200,12615,12450,11200,11200,11200,11200,11200,11200,11298,11298,11298,14270,14271,11298,11298,11298,11298,11298,11298,11298,14473,14474,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,12726,11128,11128,11128,11128,11128,11128,11128,11128,12726,12726,11128,11128,11128,11128,11128,11128,11128,11128,11326,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11125,11128,11128,11128,11128,11128,11128,11128,11128,11135,11136,11136,11136,14733,11140,11140,11341,11139,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,12357,12358,12359,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,13149,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11375,11140,11140,11140,11140,11140,11140,11140,11140,11140,11375,11140,11140,11140,11197,11198,11140,12400
12401,12402,12401,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,12615,12615,12615,11200,11200,13211,12615,11200,12615,12615,12615,11200,12822,12615,12615,12615,12615,11200,12615,12615,11200,11200,11200,11200,11200,12615,11200,12615,12615,12615,14843,11200,12615,12615,12615,14848,12615,12212,12213,12214,11200,11200,11200,11200,11200,11200,11200,11298,11298,11298,14470,14471,11298,11298,11298,11298,11298,11298,11298,14473,14474,11128,12726,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11125,11128,11128,11128,11326,11128,11128,11128,11128,11128,11128,11128,11128,11128,11125,11327,11327,11327,11327,11327,11128,11128,11128,11326,11128,11128,11128,11128,11128,11128,11326,12726,11128,11128,11128,11135,11136,11136,11136,11140,11140,11341,14734,11140,11140,11140,11140,11140,11375,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,12557,12558,12559,11140,11140,11140,11140,11140,11140,11140,11140,11140,11144,11140,11140,11140,11140,11140,13149,11140,13149,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11197,11397,11398,11198,12000
12001,12002,12001,11200,11200,11200,11200,11200,11200,11200,12615,13416,12624,13211,12615,11200,11200,12615,11200,11200,12615,12615,12822,12615,12615,12243,12244,12615,11200,12615,12615,12615,12615,12615,12615,12615,12615,12615,12615,12615,12615,12615,12615,12615,12615,12615,12615,12615,12615,12615,12412,11298,12414,11200,11200,11200,11200,11200,11200,11200,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,14473,14474,11327,11128,11128,11128,11128,11326,11128,11128,11128,11128,11326,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11125,11128,11128,11326,11128,11327,11327,11327,11125,11327,11327,11128,11128,11128,11128,11128,11128,11326,11128,11128,11327,11128,11128,11128,11326,11128,11135,11136,11136,11136,11140,11140,11341,11938,11140,11140,11140,11140,11140,11140,11140,11144,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11375,11140,11140,11140,11140,11375,11140,11140,11140,11140,11140,11140,11190,11597,11598,11191,12200
12201,12200,12201,11200,11200,11200,11200,11200,11200,12615,12615,12443,12444,12615,11200,11200,12615,11200,11200,12615,12615,12615,11200,12615,12615,12443,12444,12615,12615,11200,11200,11200,11200,12615,12615,12615,12615,12450,12615,12615,12615,12615,12615,12615,12615,13211,14849,12615,12615,12615,12612,12613,12614,11200,13211,11200,11200,11200,11200,11200,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,14473,14474,11128,11128,11128,11128,11128,11128,11128,11128,11128,11327,11128,11128,11128,11128,11128,11128,11128,11128,11128,11326,11128,11125,11128,11128,11128,11128,12726,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,12726,11128,11326,11128,11125,11128,11125,11128,11128,11128,11128,11128,11128,12726,11128,11128,11128,11128,11135,11136,11136,12536,11538,11140,11937,11140,11136,11140,11139,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,15370,15371,15372,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11197,11198,11140,12400
12401,12402,12401,11200,11200,11200,11200,11200,11200,11200,11200,11200,12615,11200,11200,11200,12615,12615,12615,11200,12615,11200,12615,12615,11200,11200,11200,11200,12615,11200,12822,12615,12615,12615,11200,11200,12615,11200,12615,11200,12615,12615,11200,12615,12615,12615,12615,11200,11200,12615,13416,12624,12615,11200,11200,11200,11200,11200,11200,11200,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,14473,14474,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,12726,11128,11128,11128,11326,11128,11128,11326,11128,11128,11128,11128,11128,11326,11128,11128,11128,11128,11128,11128,11128,11128,12726,11128,11128,11128,11128,11128,11128,11135,11136,11136,11937,14734,11140,11140,14734,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11375,11140,11140,11140,11140,11140,13149,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,12157,12158,12159,15570,15571,15572,11140,11140,11140,11140,11140,11140,11144,11140,11140,11140,11140,13149,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11197,11397,11398,11198,12000
12001,12002,12001,11200,11200,11200,11200,11200,11200,11200,11200,12615,11200,11200,12615,12615,12615,11200,11200,12615,11200,11200,11200,12615,12615,11200,11200,11200,12615,12615,12615,11200,12615,11200,12615,12615,11200,12615,12615,12615,12615,11200,12615,12615,12615,12615,12615,12615,12615,12615,12443,12444,12615,11200,11200,11200,11200,11200,12656,11200,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,11298,14473,14474,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,12726,11128,11128,11326,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11326,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11128,11326,11128,11128,11128,11128,11135,11136,11136,11136,11140,11140,11140,11140,11139,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,12357,12358,12359,15770,12188,15772,12190,11140,11140,11140,11140,11140,11140,11140,11140,11375,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11190,11597,11598,11191,12200
12201,12200,12201,11200,11200,11200,12450,11200,11200,11200,12615,12822,11200,11200,12615,12615,11200,11200,11200,12615,11200,11200,11200,12615,12615,13416,12624,12615,11200,12615,11200,12615,11200,12615,11200,13416,12244,12615,12615,12615,12615,12615,11200,12615,12615,12615,12615,12615,12615,12615,11200,11200,12615,11200,11200,11200,11200,11200,11200,11200,11298,11298,11298,11298,11298,11298,11298,14270,14271,11298,11298,11298,14473,15873,14331,14331,14331,14331,14331,14331,14331,14331,14331,14331,14331,14331,14331,14331,14331,14331,14331,14331,14331,14331,14331,14331,14331,14331,14331,14331,14331,14331,14331,14331,14331,14331,14331,14331,14331,14331,14331,14331,14331,14331,14331,14331,14331,14331,14331,14331,15920,11128,11128,11128,11128,11128,11128,11128,11128,11135,11136,11136,11136,11136,11136,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,15946,11140,11140,11140,11140,11140,11144,11140,11140,11140,11140,11140,11140,11140,11140,11140,13149,11140,11140,11140,11139,12557,12558,12559,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11139,11140,11140,11140,11140,11375,11140,11140,11197,11198,11140,12400
12401,12402,12401,11200,11200,11200,11200,12822,11200,12615,11200,11200,12822,12615,12615,11200,16016,16017,16018,11200,11200,11200,11200,12615,12615,12443,12444,12656,12615,12615,12615,12615,12615,11200,11200,12443,12444,12615,12615,12615,12615,11200,12615,12615,11200,11200,11200,12615,14849,12615,12615,12615,12615,11200,11200,11200,11200,11200,11200,11200,11298,11298,11298,11298,11298,11298,11298,14470,14471,11298,11298,11298,11298,16073,11136,16075,16076,11136,11341,11341,11341,16081,16082,16083,11341,11341,11341,16087,11341,11341,11341,11341,11341,11341,16094,11341,11341,11341,11341,16082,16083,16084,11341,11341,16095,11341,11341,11341,12536,11341,11341,11136,11341,16088,11341,11136,11341,11341,11136,11341,16120,11128,11327,11128,11128,11128,11128,11128,11128,11135,11136,11136,11136,11136,11136,11140,11140,11140,15947,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11139,13149,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11140,11197,11397,11398,11198,12000
